Ticker,Nama,Grup,Sektor,Syariah,Status,Skor,Flag,Harga,PER,PBV,PERvsSektor,PBVvsSektor,ROE%,LabaYoY%,OmzetYoY%,Dividen%,DER,MarketCap(T),Vol20(jt),Nilai(M),VolSpike,RSI14,MA50,MA200,MarginKotor%,MarginOperasi%,MarginBersih%,ROA%,UtangBersih/EBITDA,CurrentRatio,QuickRatio,InterestCoverage,EV/EBITDA,OCF/Laba,FCFYield%,Payout%,Capex/OCF,SkorValuasi,SkorProfitabilitas,SkorKesehatan,SkorPertumbuhan,SkorArusKas,OmzetCAGR3%,LabaCAGR3%,TahunLabaNaik,SahamYoY%,EPS,BVPS,DPS,Saham,Omzet,LabaBersih,EBITDA,EBIT,TotalUtang,Kas,UtangBersih,TotalAset,Ekuitas,OCF,Capex,FCF,Periode,Basis,MataUang
TSPC,Tempo Scan Pacific Tbk,,Industrials,Ya,BOW,76,kas<laba,2660,8.1,1.23,0.75,0.59,15.7,3.3,12.9,5.64,0.12,12.0,0.52,1.4,0.37,35.3,2747,2636.0,38.15,12.27,10.19,10.79,-1.93,2.91,2.2,30.93,3.64,0.35,10.39,45.73,1.03,87,59,98,59,79,4.6,12.0,2.0,0.0,328.0225,2159.209,150.0,4509864300.0,14516249062463.0,1479336826164.0,2155918719007.0,1948955287334.0,1214533541243.0,5367042204715.0,-4152508663472.0,14198435026984.0,9737739799932.0,523944046029.0,-538088902080.0,1246581937255.0,2026-06-30,TTM-gabungan,IDR
CBDK,Bangun Kosambi Sukses Tbk.,Salim,Real Estate,Tidak,JUAL,73,"FCF-,kas<laba",3630,8.1,1.94,0.76,2.18,28.02,778.3,242.3,0.14,0.02,20.5,3.01,11.7,0.68,41.6,3754,5110.0,79.12,72.77,72.08,11.49,-1.21,1.51,0.59,119.57,6.52,0.07,-0.28,1.12,1.33,54,67,89,100,45,63.4,70.3,3.0,-0.46,448.3475,1872.4068,5.0,5643069200.0,3509992744000.0,2530055766000.0,2649569808000.0,2642854684000.0,217454371000.0,3425899867000.0,-3208445496000.0,22220999185000.0,10566121186000.0,178408810000.0,-236731505000.0,-58322695000.0,2026-06-30,TTM-gabungan,IDR
PALM,Provident Investasi Bersama ,,Financial Services,Ya,TIPIS,63,laba-30%,288,8.1,0.9,0.61,1.01,11.74,-275.2,-98.6,1.11,0.66,4.5,0.25,0.1,0.36,40.8,295,342.0,98.79,48.11,27.43,6.38,3.56,6.2,6.2,2.84,8.81,1.19,14.66,9.02,0.0,71,65,,51,67,147.7,97.6,2.0,0.0,35.4719,318.2984,3.2,15732874458.0,2034171474000.0,558074549000.0,863012480000.0,861398009000.0,3324526838000.0,251255830000.0,3073271008000.0,8410160188000.0,5007748686000.0,665518271000.0,-714200000.0,664230208000.0,2026-06-30,TTM,IDR
BBRI,Bank Rakyat Indonesia (Perse,LQ45,Financial Services,Tidak,JUAL,65,,3140,8.1,1.4,0.61,1.57,17.86,2.7,15.2,13.31,0.61,472.8,199.18,660.6,0.65,40.8,3160,3219.0,,,30.53,2.76,,,,,,-0.15,-2.93,85.01,,67,71,,51,74,6.7,3.5,1.0,-0.05,388.6673,2246.0813,418.0,150574927704.0,191720211000000.0,58523545000000.0,,,206869633000000.0,181084610000000.0,25434090000000.0,2249833632000000.0,338203528000000.0,-8726810000000.0,-5106725000000.0,-13833535000000.0,2026-03-31,TTM-gabungan,IDR
MPMX,Mitra Pinasthika Mustika Tbk,,Consumer Cyclical,Ya,BOW,69,payout>100,1015,8.2,0.8,0.74,0.45,9.09,1.4,-11.0,16.75,0.01,4.5,3.15,3.2,0.7,46.7,1011,899.0,8.67,2.8,3.33,6.27,-1.64,1.61,1.42,13.04,3.56,1.77,18.93,144.07,0.12,91,56,92,34,69,8.2,-11.3,1.0,0.16,123.4953,1269.1751,170.0,4386142591.0,16254272000000.0,541668000000.0,856176000000.0,764643000000.0,50956000000.0,1451680000000.0,-1400724000000.0,7868387000000.0,5566783000000.0,957999000000.0,-115290000000.0,842709000000.0,2026-06-30,TTM-gabungan,IDR
STAA,Sumber Tani Agung Resources ,,Consumer Defensive,Ya,BUY,81,laba-30%,1195,8.2,1.92,0.83,0.96,26.07,-34.9,23.1,6.28,0.23,13.0,5.77,7.1,1.53,52.3,1138,1127.0,31.74,22.16,15.21,17.56,0.23,2.95,2.15,23.22,5.6,1.26,11.74,37.67,0.24,78,89,95,58,88,16.9,13.0,2.0,-0.02,146.3364,621.0905,75.0,10901428700.0,10488483000000.0,1595276000000.0,2427928000000.0,2415918000000.0,1574773000000.0,2517534000000.0,564315000000.0,10091054000000.0,6770774000000.0,2007640000000.0,-477894000000.0,1529746000000.0,2026-03-31,TTM-gabungan,IDR
BNII,Bank Maybank Indonesia Tbk.,,Financial Services,Tidak,TIPIS,63,,191,8.2,0.46,0.62,0.52,5.69,5.9,3.4,3.98,0.64,14.6,1.89,0.4,0.57,45.4,192,198.0,,,18.74,0.88,,,,,,1.22,12.21,32.6,0.18,89,39,,51,82,1.8,4.1,2.0,0.0,23.3465,414.8697,7.61,76215195821.0,9495293000000.0,1779361000000.0,,,20240958000000.0,23013530000000.0,4387843000000.0,213807986000000.0,31619377000000.0,2166409000000.0,-388888000000.0,1777521000000.0,2026-06-30,TTM-gabungan,IDR
PBSA,Paramita Bangun Sarana Tbk.,,Industrials,Tidak,WSE,79,"kas<laba,laba-30%",810,8.2,2.65,0.76,1.27,34.53,-94.5,46.8,7.41,0.0,2.4,1.75,1.4,1.24,56.6,785,1067.0,19.25,15.66,17.16,23.63,-0.18,2.44,2.32,219.03,6.79,0.45,4.67,0.0,0.14,74,76,98,73,69,29.6,33.7,3.0,-0.5,98.993,305.106,60.0,2984886300.0,1722166992724.0,295482781026.0,346758505971.0,339485648783.0,359243304.0,64427107916.0,-64067864612.0,1403748608050.0,910706628306.0,132131014395.0,-19135282487.0,112995731908.0,2026-03-31,TTM,IDR
ERAL,Sinar Eka Selaras Tbk.,,Consumer Cyclical,Ya,HOLD,74,,316,8.2,0.91,0.74,0.52,11.5,35.3,41.0,2.53,0.17,1.6,8.67,2.8,0.54,50.9,307,306.0,17.59,4.06,2.52,6.94,0.46,1.95,0.76,11.27,3.39,2.5,14.33,24.29,0.53,85,60,84,66,84,28.8,-2.9,1.0,0.0,38.3873,349.0622,8.0,5187500000.0,7896947834690.0,199133907028.0,559764167184.0,323188671762.0,314745265058.0,297737498003.0,256820366806.0,3148220708043.0,1810760188133.0,498142014602.0,-263317726966.0,234824287636.0,2026-06-30,TTM,IDR
ADRO,Alamtri Resources Indonesia ,LQ45,Energy,Ya,BOW,73,"FCF-,laba-30%",2560,8.3,0.85,0.36,0.45,10.16,-35.0,119.8,9.24,0.22,73.7,49.83,133.6,0.39,43.5,2586,2274.0,35.91,30.38,25.43,7.19,-0.14,4.32,4.1,79.15,5.79,1.42,-2.33,76.93,1.14,96,78,97,25,53,-38.6,-43.6,0.0,-4.78,307.794,3019.0995,236.52,28800494200.0,34859576640000.0,8864619840000.0,12430188480000.0,12355152480000.0,18817874400000.0,20575830240000.0,-1757955840000.0,127612384320000.0,86951556960000.0,12580562400000.0,-14295024000000.0,-1714461600000.0,2026-03-31,TTM-gabungan,USD
KPIG,MNC Tourism Indonesia Tbk.,,Real Estate,Ya,WSE,61,"FCF-,kas<laba",50,8.3,0.18,0.78,0.2,2.24,375.1,12.8,0.0,0.19,5.4,759.2,55.4,1.45,28.6,73,115.0,39.33,23.36,23.34,1.78,6.91,1.04,0.53,6.2,13.79,0.37,-6.98,0.0,2.56,74,43,57,93,16,32.6,59.2,3.0,10.0,6.0122,275.1529,,107312842189.0,2764469991231.0,645186560465.0,779692344905.0,772952306059.0,5551443639810.0,154734799652.0,5385384018429.0,36676489446838.0,29527438807722.0,240486709089.0,-615034511740.0,-374547802651.0,2026-06-30,TTM-gabungan,IDR
BISI,BISI International Tbk,,Basic Materials,Ya,TIPIS,66,"OCF-,FCF-",680,8.3,0.58,0.73,0.33,7.07,27.6,76.7,3.82,0.0,2.0,0.32,0.2,2.36,34.2,693,760.0,36.78,14.35,12.13,6.57,-1.02,11.15,3.68,3197.64,5.37,-0.44,-8.56,31.93,,87,40,100,48,48,-11.1,-28.6,2.0,0.0,81.5543,1166.842,26.0,3000000000.0,2017444000000.0,244663000000.0,319147000000.0,303776000000.0,16806000000.0,341461000000.0,-324655000000.0,3811412000000.0,3500526000000.0,-108860000000.0,-65771000000.0,-174631000000.0,2026-06-30,TTM-gabungan,IDR
MCOR,Bank China Construction Bank,,Financial Services,Tidak,TIPIS,62,,67,8.4,0.35,0.64,0.39,4.27,2.0,4.1,0.0,0.04,2.5,5.13,0.4,0.32,39.5,69,71.0,,,27.77,0.82,,,,,,11.64,135.56,0.0,0.02,84,37,,67,59,5.7,30.5,3.0,0.0,7.9917,191.8667,,37919730514.0,1091280000000.0,303045000000.0,,,307893000000.0,3243663000000.0,-2935770000000.0,39235203000000.0,7275533000000.0,3526331000000.0,-82320000000.0,3444011000000.0,2026-06-30,TTM-gabungan,IDR
SMSM,Selamat Sempurna Tbk,,Consumer Cyclical,Ya,JUAL,83,,1680,8.4,2.41,0.75,1.37,29.52,14.2,13.0,9.52,0.04,9.7,3.45,5.9,0.5,38.3,1722,1698.0,37.5,28.31,21.08,21.02,-0.66,4.39,2.74,112.55,5.29,0.95,9.0,70.35,0.2,75,90,99,65,85,2.9,9.9,3.0,0.0,198.8166,696.1101,160.0,5758675440.0,5432118000000.0,1144920000000.0,1625365000000.0,1579998000000.0,162075000000.0,1239077000000.0,-1077002000000.0,5716543000000.0,4008672000000.0,1092567000000.0,-222239000000.0,870328000000.0,2026-06-30,TTM-gabungan,IDR
ASRI,Alam Sutera Realty Tbk.,,Real Estate,Ya,JUAL,56,"bunga<1.5,laba-30%",123,8.5,0.21,0.79,0.24,2.5,-118.1,17.9,1.22,0.52,2.4,7.96,1.0,0.26,46.9,124,136.0,49.06,32.35,9.06,1.25,5.16,0.77,0.38,1.46,7.6,3.28,35.18,10.37,0.09,81,61,40,21,78,-13.2,-33.9,1.0,0.0,14.469,585.8605,1.5,19649411888.0,3138165287000.0,284306929000.0,989289769000.0,959914813000.0,5982703163000.0,880138005000.0,5102565158000.0,23274438386000.0,11511814962000.0,933552071000.0,-83233193000.0,850318878000.0,2026-06-30,TTM-gabungan,IDR
PNGO,AEP Pinago Plantations Tbk.,,Consumer Defensive,Ya,TIPIS,79,,3580,8.5,2.21,0.86,1.1,28.46,37.0,-24.7,6.15,0.19,2.8,0.0,0.0,0.03,54.1,3529,3348.0,28.69,18.14,14.93,19.67,0.47,1.58,0.24,19.39,6.64,1.16,9.41,52.01,0.31,74,88,82,64,89,4.2,22.9,3.0,0.0,422.2676,1617.3247,220.0,781250000.0,2209046168949.0,329896533939.0,453283798885.0,441693529105.0,236970712999.0,23206649839.0,212754658248.0,1714967584206.0,1263534907162.0,383812764487.0,-120621661297.0,263191103190.0,2026-06-30,TTM-gabungan,IDR
HMSP,H.M. Sampoerna Tbk.,,Consumer Defensive,Tidak,WSE,73,,635,8.5,2.84,0.86,1.41,30.8,11.5,1.7,8.87,0.01,73.9,22.25,15.1,0.91,24.0,722,709.0,19.02,9.12,7.64,17.0,-0.55,1.65,0.78,444.54,5.93,1.28,14.39,75.07,0.04,71,80,90,45,82,0.3,1.5,1.0,0.0,74.5825,223.844,56.3,116318076900.0,113494073000000.0,8675292000000.0,11401889000000.0,11109164000000.0,317936000000.0,6605359000000.0,-6287423000000.0,49897097000000.0,26037106000000.0,11105557000000.0,-475825000000.0,10629732000000.0,2026-06-30,TTM-gabungan,IDR
JSPT,Jakarta Setiabudi Internasio,,Real Estate,Tidak,TIPIS,78,,1395,8.5,1.26,0.79,1.42,15.86,174.1,29.8,1.79,0.92,3.2,0.04,0.1,3.86,44.9,1416,1844.0,69.02,28.54,14.74,5.86,0.17,1.73,1.55,4.16,3.35,2.65,28.05,12.82,0.1,65,83,73,94,80,20.6,,3.0,0.0,163.6266,1104.1575,25.0,2318736000.0,2573134418000.0,379406929000.0,1017952769000.0,788358722000.0,2362143143000.0,1848001503000.0,172384983000.0,6585961826000.0,2560249635000.0,1005909523000.0,-98711176000.0,907198347000.0,2026-03-31,TTM,IDR
BFIN,BFI Finance  Indonesia Tbk,,Financial Services,Tidak,BUY,67,,950,8.5,1.28,0.64,1.44,15.26,17.0,3.8,7.37,1.18,14.0,23.28,22.7,1.27,50.7,908,754.0,66.92,34.74,24.99,6.5,4.69,2.97,2.97,11.0,10.37,1.5,16.55,64.81,0.06,68,73,,47,90,8.0,-4.3,1.0,-1.93,111.7688,742.0625,70.0,14749383620.0,6597843000000.0,1648521000000.0,2465587000000.0,2260256000000.0,12953463000000.0,1392586000000.0,11560877000000.0,25060166000000.0,10944964000000.0,2474911000000.0,-156185000000.0,2318726000000.0,2026-06-30,TTM-gabungan,IDR
CMNP,Citra Marga Nusaphala Persad,,Industrials,Ya,TIPIS,61,"FCF-,dilusi",1395,8.6,0.62,0.8,0.3,7.68,133.6,-26.5,0.0,0.45,9.3,0.12,0.2,0.26,49.4,1380,1425.0,33.65,29.13,18.87,4.28,3.57,1.0,1.0,4.02,8.74,1.31,-13.24,0.0,1.87,76,70,57,59,14,9.1,4.3,2.0,11.35,161.7748,2260.2985,,6696354391.0,5740574615000.0,1083301400000.0,1806610034000.0,1793791690000.0,6831723351000.0,377412152000.0,6454311199000.0,26666007932000.0,15135759684000.0,1419491248000.0,-2656500750000.0,-1237009502000.0,2026-03-31,TTM-gabungan,IDR
EPMT,Enseval Putera Megatrading T,,Healthcare,Ya,TIPIS,67,laba-30%,2630,8.6,0.86,0.5,0.48,10.33,-40.7,10.9,6.81,0.0,7.1,0.12,0.3,0.94,68.3,2407,2344.0,10.03,3.23,2.36,6.16,-0.33,2.12,1.24,82.75,5.19,0.54,2.96,0.0,0.53,93,41,95,41,63,5.6,-2.3,2.0,0.0,306.4488,3048.4188,179.0,2708640000.0,35175639243769.0,830059505174.0,1290845182400.0,1091745278020.0,16882464449.0,442588599550.0,-425706135101.0,14269725478746.0,8257069074059.0,449550957356.0,-238876730761.0,210674226595.0,2026-06-30,TTM-gabungan,IDR
KINO,Kino Indonesia Tbk.,,Consumer Defensive,Ya,TIPIS,71,,1385,8.6,1.04,0.87,0.52,12.54,128.4,21.8,3.25,0.77,1.9,0.05,0.1,2.23,56.2,1306,1198.0,42.99,6.34,4.52,4.74,2.65,0.69,0.52,3.18,7.09,3.94,37.13,27.95,0.19,80,63,48,86,87,6.8,,3.0,0.0,160.3248,1332.0514,45.0,1378818900.0,4890551260506.0,221058872944.0,429891961474.0,378230114223.0,1417037095916.0,183955663951.0,1140414200335.0,4668790441323.0,1836657649506.0,870158858225.0,-161144493062.0,709014365163.0,2026-06-30,TTM-gabungan,IDR
MYOH,Samindo Resources Tbk.,,Energy,Ya,TIPIS,79,,1035,8.6,0.71,0.37,0.38,8.48,262.7,-6.8,6.33,0.09,2.3,0.18,0.2,0.28,39.6,1079,1201.0,15.32,8.41,9.1,6.67,-2.11,5.78,4.94,12.37,3.86,1.97,18.26,56.43,0.2,97,64,97,52,91,5.0,2.0,1.0,0.0,120.0379,1449.9998,65.48,2206312500.0,2911867297920.0,264841080480.0,382999301760.0,356257199520.0,283182365280.0,1090022166720.0,-806839801440.0,3957187278240.0,3199152596160.0,522891767040.0,-105991502400.0,416900264640.0,2026-03-31,TTM-gabungan,USD
RDTX,Roda Vivatex Tbk,,Real Estate,Tidak,TIPIS,80,,13475,8.7,1.05,0.81,1.18,12.72,54.1,21.9,4.36,0.0,3.6,0.01,0.1,0.0,51.2,13542,14363.0,67.16,61.67,69.5,11.39,-1.84,5.01,4.99,,6.81,1.22,13.42,37.78,0.04,70,83,100,70,84,3.8,9.0,2.0,0.0,1552.2475,12849.7929,588.0,268800000.0,600368044093.0,417244128617.0,418761306307.0,418572436230.0,0.0,770906195811.0,-770906195811.0,3843123443309.0,3454024331958.0,508016215191.0,-21831564229.0,486184650962.0,2026-06-30,TTM-gabungan,IDR
ITMG,Indo Tambangraya Megah Tbk,LQ45,Energy,Ya,BOW,74,,25050,8.7,0.82,0.37,0.44,9.25,-15.8,3.1,6.91,0.04,27.9,1.55,40.5,0.53,39.5,25256,23628.0,25.33,13.83,9.53,7.44,-2.01,3.61,3.36,32.44,2.74,1.69,13.19,53.42,0.32,98,68,100,15,94,-19.7,-45.8,0.0,-1.33,2877.6512,30541.5855,1730.0,1114899100.0,33675943680000.0,3208290720000.0,5880780000000.0,5193219360000.0,1448434560000.0,13269721440000.0,-11821286880000.0,42712125120000.0,34050786240000.0,5412306720000.0,-1729486560000.0,3682820160000.0,2026-03-31,TTM,USD
BSSR,Baramulti Suksessarana Tbk.,,Energy,Ya,HOLD,73,payout>100,5375,8.8,2.65,0.38,1.41,31.96,25.5,-26.9,15.56,0.0,14.1,2.15,11.0,1.35,74.4,4584,3831.0,29.89,15.14,12.52,23.17,-0.54,2.78,2.34,1513.44,6.57,1.69,16.62,129.27,0.14,79,90,98,17,74,-11.9,-29.5,0.0,0.0,610.5355,2028.1788,836.13,2616500000.0,12757946278560.0,1597466196960.0,1979678979360.0,1977310274880.0,22880580960.0,1082615163360.0,-1059734582400.0,6987283393440.0,5306729700480.0,2704112380800.0,-366916378560.0,2337196002240.0,2026-03-31,TTM-gabungan,USD
DSNG,Dharma Satya Nusantara Tbk.,,Consumer Defensive,Ya,HOLD,78,,1600,8.8,1.42,0.89,0.71,17.45,55.1,27.1,2.94,0.29,17.0,6.07,9.9,0.96,53.4,1455,1410.0,30.74,22.7,15.38,10.87,0.91,1.34,0.67,8.78,6.54,1.34,4.4,25.86,0.71,76,84,76,77,73,8.5,15.1,2.0,0.0,181.7199,1130.5908,47.0,10599842400.0,12524098000000.0,1926202000000.0,3009241000000.0,2930428000000.0,3434109000000.0,676925000000.0,2734139000000.0,17814315000000.0,11984084000000.0,2589835000000.0,-1842811000000.0,747024000000.0,2026-06-30,TTM-gabungan,IDR
ARNA,Arwana Citramulia Tbk,,Industrials,Ya,HOLD,78,,530,8.9,2.09,0.83,1.0,22.48,30.9,30.1,8.49,0.01,3.7,4.72,2.4,2.48,71.4,497,480.0,30.6,18.61,13.8,15.0,-0.2,1.64,1.45,112.5,6.48,1.88,11.37,76.19,0.46,77,88,94,48,86,4.1,-11.4,0.0,-0.51,59.3173,253.0283,45.0,7029976876.0,3021123223358.0,416998910396.0,557712009883.0,553918465727.0,14153474812.0,125038474878.0,-110885000066.0,2780293040761.0,1778782909748.0,782699738783.0,-359037329208.0,423662409575.0,2026-06-30,TTM-gabungan,IDR
MCOL,Prima Andalan Mandiri Tbk.,,Energy,Ya,TIPIS,79,,3570,8.9,1.29,0.38,0.69,14.46,152.1,47.2,7.84,0.11,12.7,0.04,0.1,0.73,38.7,3716,3654.0,22.03,14.61,10.9,10.69,-0.75,2.59,2.46,23.44,5.02,2.09,21.91,70.87,0.07,93,78,98,42,86,-14.4,-42.6,0.0,0.0,401.2274,2763.1063,280.0,3555560000.0,13089981182400.0,1426587948480.0,2201798752800.0,2041164330240.0,1032183867360.0,2683050068640.0,-1650866201280.0,13203889240320.0,9824390220000.0,2982623866080.0,-218511864960.0,2780641606080.0,2026-06-30,TTM-gabungan,USD
PSGO,Palma Serasih Tbk.,,Consumer Defensive,Ya,TIPIS,81,,193,9.1,1.31,0.92,0.65,15.04,1.9,16.6,3.11,0.05,3.6,0.46,0.1,0.18,45.3,196,197.0,33.08,22.97,16.18,11.04,0.11,2.91,2.16,10.99,6.55,1.82,15.52,28.28,0.23,77,85,94,65,88,9.0,19.8,2.0,0.0,21.2201,147.7974,6.0,18850000000.0,2472103641056.0,399999350719.0,564600126123.0,553023189361.0,139852173747.0,559379327402.0,62009749974.0,3203027103620.0,2785980595460.0,728829210281.0,-164138774953.0,564690435328.0,2026-06-30,TTM-gabungan,IDR
CSAP,Catur Sentosa Adiprana Tbk.,,Industrials,Ya,TIPIS,58,,292,9.1,0.46,0.85,0.22,5.15,1708.4,20.4,1.37,1.22,1.7,0.17,0.0,0.8,50.0,291,293.0,16.02,3.15,0.99,1.49,2.93,0.99,0.38,1.86,4.55,5.04,31.61,12.43,0.43,80,44,39,54,82,4.3,-22.2,1.0,0.0,32.1892,640.587,4.0,5683175151.0,18389723287000.0,182936860000.0,1029842729000.0,552754223000.0,4427173868000.0,116546896000.0,3021361111000.0,12415985698000.0,3640568278000.0,922141837000.0,-397495490000.0,524646347000.0,2026-06-30,TTM-gabungan,IDR
BRIS,Bank Syariah Indonesia (Pers,LQ45,Financial Services,Ya,WSE,67,,1560,9.1,1.42,0.69,1.6,16.47,15.9,16.9,2.1,0.21,72.0,20.6,35.1,0.88,25.4,1769,1975.0,,,31.54,1.82,,,,,,1.85,16.51,18.96,0.19,58,67,,75,74,10.6,21.1,3.0,0.0,171.0156,1100.5845,32.81,46129260138.0,25009100000000.0,7888825000000.0,,,10578378000000.0,62326078000000.0,-51747700000000.0,460131020000000.0,50769149000000.0,14619868000000.0,-2736093000000.0,11883775000000.0,2026-03-31,TTM-gabungan,IDR
SSMS,Sawit Sumbermas Sarana Tbk.,,Consumer Defensive,Tidak,WSE,63,DER>3,1085,9.1,3.96,0.92,1.97,43.49,51.3,12.0,7.74,3.2,10.3,13.34,14.9,0.87,51.6,1004,1191.0,35.2,16.14,7.72,8.86,2.74,1.36,0.99,4.02,6.69,0.87,4.27,51.16,0.55,64,76,44,58,79,9.6,-14.2,2.0,0.0,119.3996,273.7751,83.99,9525000000.0,14738182492000.0,1137281020000.0,2619576732000.0,2537480185000.0,8356820271000.0,909513461000.0,7188031911000.0,13789765557000.0,2607707791000.0,988684514000.0,-547843503000.0,440841011000.0,2026-03-31,TTM-gabungan,IDR
CPRO,Central Proteina Prima Tbk.,,Consumer Defensive,Ya,TIPIS,59,laba-30%,50,9.2,0.75,0.93,0.37,8.38,-42.2,8.2,0.0,0.4,3.0,2.92,0.1,0.07,44.8,50,57.0,19.2,7.53,3.15,4.61,1.98,1.19,0.47,4.66,6.19,0.91,3.95,0.0,0.6,75,50,64,44,64,6.5,4.3,2.0,0.0,5.419,66.8189,,59572382787.0,10253318000000.0,322822000000.0,706989000000.0,650967000000.0,1575296000000.0,83880000000.0,1396324000000.0,7198718000000.0,3980562000000.0,294413000000.0,-176647000000.0,117766000000.0,2026-06-30,TTM-gabungan,IDR
TRIM,Trimegah Sekuritas Indonesia,,Financial Services,Tidak,HOLD,72,,800,9.2,2.57,0.7,2.89,32.37,18.6,47.8,0.12,1.55,5.7,1.41,1.1,0.8,61.8,651,604.0,84.17,6.67,63.52,9.28,2.69,2.09,2.09,4.52,8.65,-2.06,-22.6,0.99,,45,93,,85,60,23.0,49.5,2.0,0.0,86.6383,311.0766,1.0,7109300000.0,969642139000.0,615937824000.0,955169638000.0,936991968000.0,3430930411000.0,823312820000.0,2572573305000.0,8844879492000.0,2211537084000.0,-1269643434000.0,-15558575000.0,-1285202009000.0,2026-03-31,TTM,IDR
KLBF,Kalbe Farma Tbk,LQ45,Healthcare,Ya,JUAL,76,,735,9.2,1.37,0.54,0.77,15.09,-17.3,11.5,2.72,0.03,33.3,75.99,58.2,0.64,40.6,765,911.0,37.97,12.15,9.55,11.34,-0.79,3.15,1.96,176.03,5.78,0.89,6.9,25.13,0.29,82,70,98,48,84,6.9,2.7,2.0,-0.87,79.7705,537.6733,20.0,45248860110.0,37781234787212.0,3609522416132.0,5064445900399.0,4726913742838.0,825354000000.0,4831831000000.0,-4006477000000.0,33078098000000.0,24329106000000.0,3224023111714.0,-930776206287.0,2293246905427.0,2026-06-30,TTM-gabungan,IDR
BWPT,Eagle High Plantations Tbk.,,Consumer Defensive,Ya,HOLD,70,,119,9.2,1.23,0.93,0.61,14.61,96.1,46.7,0.0,1.56,3.7,483.2,61.1,0.92,53.5,102,117.0,25.81,19.3,6.43,4.06,3.58,0.77,0.48,2.94,6.6,2.56,18.17,0.0,0.33,72,73,37,94,77,8.0,174.6,3.0,0.0,12.8855,96.3861,,31122368200.0,6237928000000.0,401026000000.0,1227973000000.0,1217913000000.0,4666313000000.0,199759000000.0,4396156000000.0,9943233000000.0,2999763000000.0,1026293000000.0,-338219000000.0,673072000000.0,2026-06-30,TTM-gabungan,IDR
ANTM,ANTAM (Persero) Tbk.,LQ45,Basic Materials,Ya,HOLD,73,"OCF-,FCF-",3270,9.3,2.02,0.82,1.15,24.14,135.6,12.8,6.42,0.22,78.6,114.31,365.9,0.47,56.0,3105,3242.0,17.84,9.98,9.66,15.74,-0.03,1.98,0.97,89.02,6.58,-0.05,-1.14,56.69,,73,59,91,83,59,22.6,23.6,2.0,0.0,353.0653,1616.5529,209.99,24030764724.0,87814076000000.0,8484428000000.0,11897150000000.0,11726483000000.0,8731397000000.0,9038508000000.0,-307111000000.0,63295662000000.0,38847003000000.0,-382963000000.0,-511986000000.0,-894949000000.0,2026-03-31,TTM-gabungan,IDR
BDMN,Bank Danamon Indonesia Tbk.,,Financial Services,Tidak,HOLD,67,,4430,9.3,0.8,0.7,0.9,8.84,50.1,34.6,3.21,0.38,43.3,2.35,10.4,0.37,54.2,4304,3412.0,,,18.16,1.68,,,,,,-0.27,-4.32,30.45,,75,48,,73,82,8.4,6.3,2.0,0.0,475.1147,5557.8022,142.19,9773552870.0,25573439000000.0,4643559000000.0,,,20406072000000.0,20640901000000.0,5835467000000.0,301303963000000.0,54319474000000.0,-1237075000000.0,-634939000000.0,-1872014000000.0,2026-06-30,TTM-gabungan,IDR
ASGR,Astra Graphia Tbk,,Industrials,Ya,HOLD,83,payout>100,2110,9.4,1.46,0.87,0.7,15.46,46.3,10.4,11.42,0.01,2.8,1.37,3.0,0.55,56.5,1968,1553.0,24.68,10.05,10.02,10.46,-4.36,2.68,2.47,136.32,3.16,1.65,16.96,107.34,0.04,84,76,99,79,74,0.9,40.7,3.0,0.0,224.551,1442.77,241.0,1348780500.0,3021185000000.0,302870000000.0,378437000000.0,378437000000.0,25367000000.0,1676345000000.0,-1650978000000.0,2928267000000.0,1945980000000.0,500368000000.0,-17762000000.0,482606000000.0,2026-06-30,TTM-gabungan,IDR
MYOR,Mayora Indah Tbk,,Consumer Defensive,Ya,WSE,75,,1450,9.4,1.76,0.95,0.88,19.1,10.8,-13.5,4.14,0.25,31.9,20.04,30.7,0.78,29.2,1625,1841.0,24.04,10.83,8.78,11.83,0.49,3.32,2.37,9.34,6.9,1.93,17.67,39.11,0.14,73,79,90,50,92,8.0,13.8,1.0,-1.48,154.7214,824.7243,60.0,22026684225.0,38806610838784.0,3407998958713.0,4976752156527.0,4837363903393.0,4550814628149.0,5600378690795.0,2417546422717.0,28525086827392.0,18165942046370.0,6564553147793.0,-919621341438.0,5644931806355.0,2026-06-30,TTM-gabungan,IDR
DNAR,Bank Oke Indonesia Tbk.,,Financial Services,Tidak,TIPIS,68,,126,9.5,0.54,0.72,0.61,5.89,93.9,23.1,0.0,0.1,2.1,1.79,0.2,0.2,41.4,126,144.0,,,27.72,1.68,,,,,,1.61,15.82,0.0,0.06,77,44,,93,59,16.4,129.6,3.0,0.0,13.2017,231.4483,,16892391185.0,804456442843.0,223007495392.0,,,407954033186.0,991003444556.0,-583049411370.0,14381163362028.0,3909714671294.0,359096155133.0,-22479487609.0,336616667524.0,2026-06-30,TTM-gabungan,IDR
